CDM_ID,CREATED,EMERGENCY_REPORTABLE,TCA,MIN_RNG,PC,SAT_1_ID,SAT_1_NAME,SAT1_OBJECT_TYPE,SAT1_RCS,SAT_1_EXCL_VOL,SAT_2_ID,SAT_2_NAME,SAT2_OBJECT_TYPE,SAT2_RCS,SAT_2_EXCL_VOL
"64033458","2020-12-17 18:13:03.000000","Y","2020-12-18T19:39:44.151000","4919","","22655","ARIANE 42L R/B","ROCKET BODY","LARGE","0.00","44478","ARIANE 5 DEB (SYLDA)","DEBRIS","LARGE","0.00"
"64035948","2020-12-17 18:17:04.000000","Y","2020-12-18T19:39:44.151000","4919","","44478","ARIANE 5 DEB (SYLDA)","DEBRIS","LARGE","0.00","22655","ARIANE 42L R/B","ROCKET BODY","LARGE","0.00"
"64085523","2020-12-18 00:26:41.000000","Y","2020-12-19T23:16:09.738000","80","0.0008401338","670","TRANSIT 5B-1","PAYLOAD","MEDIUM","5.00","29858","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64085527","2020-12-18 00:26:44.000000","Y","2020-12-21T00:25:49.683000","221","0.0001149357","728","GGSE 1 (GGRS)","PAYLOAD","MEDIUM","5.00","31412","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64085550","2020-12-18 00:26:55.000000","Y","2020-12-20T18:04:36.311000","343","0.001231834","1613","OV1-2","PAYLOAD","MEDIUM","5.00","37770","CZ-2C DEB","DEBRIS","SMALL","1.00"
"64085762","2020-12-18 00:33:27.000000","Y","2020-12-18T22:23:49.706000","2567","","7250","WESTAR 1","PAYLOAD","LARGE","0.00","21019","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"64085807","2020-12-18 00:26:35.000000","Y","2020-12-20T15:12:37.250000","499","0.0001597855","10961","COSMOS 1023","PAYLOAD","LARGE","5.00","4735","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"64085841","2020-12-18 00:33:24.000000","Y","2020-12-20T03:39:34.562000","4413","","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00","16199","COSMOS 1700","PAYLOAD","LARGE","0.00"
"64085962","2020-12-18 00:26:55.000000","Y","2020-12-19T07:04:54.524000","53","0.006159632","14452","METEOR 2-10","PAYLOAD","LARGE","5.00","37924","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64086114","2020-12-18 00:33:21.000000","Y","2020-12-20T03:39:34.562000","4413","","16199","COSMOS 1700","PAYLOAD","LARGE","0.00","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00"
"64086136","2020-12-18 00:26:43.000000","Y","2020-12-19T13:23:44.293000","435","0.000107039","16613","SPOT 1","PAYLOAD","LARGE","5.00","31265","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64086331","2020-12-18 00:26:38.000000","Y","2020-12-18T17:13:12.953000","35","0.001050832","20232","COSMOS 2038","PAYLOAD","LARGE","5.00","22186","COSMOS 2215","PAYLOAD","MEDIUM","5.00"
"64086420","2020-12-18 00:26:52.000000","Y","2020-12-19T15:18:15.797000","311","0.0001947165","20788","FENGYUN 1B","PAYLOAD","LARGE","5.00","36332","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"64086439","2020-12-18 00:33:17.000000","Y","2020-12-18T22:23:49.706000","2567","","21019","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","7250","WESTAR 1","PAYLOAD","LARGE","0.00"
"64086515","2020-12-18 00:26:38.000000","Y","2020-12-18T17:13:12.953000","35","0.001050832","22186","COSMOS 2215","PAYLOAD","MEDIUM","5.00","20232","COSMOS 2038","PAYLOAD","LARGE","5.00"
"64086528","2020-12-18 00:34:16.000000","Y","2020-12-18T19:39:44.055000","4207","","22655","ARIANE 42L R/B","ROCKET BODY","LARGE","0.00","44478","ARIANE 5 DEB (SYLDA)","DEBRIS","LARGE","0.00"
"64086969","2020-12-18 00:26:49.000000","Y","2020-12-19T17:26:13.878000","719","0.0001215761","25320","IRIDIUM 71","PAYLOAD","LARGE","5.00","34775","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"64086979","2020-12-18 00:26:55.000000","Y","2020-12-20T09:22:12.254000","524","0.0001328162","25395","FASAT B","PAYLOAD","MEDIUM","5.00","38517","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64087020","2020-12-18 00:26:55.000000","Y","2020-12-19T16:35:52.881000","61","0.0001370141","25612","NIMBUS 2 DEB","DEBRIS","SMALL","1.00","38500","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64087404","2020-12-18 00:26:49.000000","Y","2020-12-20T14:17:23.304000","531","0.0006971891","27664","XSS 10","PAYLOAD","MEDIUM","5.00","34430","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64087815","2020-12-18 00:26:35.000000","Y","2020-12-19T23:16:09.738000","80","0.0008401338","29858","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","670","TRANSIT 5B-1","PAYLOAD","MEDIUM","5.00"
"64087816","2020-12-18 00:27:05.000000","Y","2020-12-19T09:08:28.983000","66","0.0007938342","30123","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","43660","CZ-4B DEB","DEBRIS","SMALL","1.00"
"64087821","2020-12-18 00:26:57.000000","Y","2020-12-19T10:45:43.957000","52","0.0003411027","30578","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","40515","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"64088597","2020-12-18 00:26:39.000000","Y","2020-12-19T16:35:52.881000","61","0.0001370141","38500","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","25612","NIMBUS 2 DEB","DEBRIS","SMALL","1.00"
"64089082","2020-12-18 00:26:42.000000","Y","2020-12-19T10:45:43.957000","52","0.0003411027","40515","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00","30578","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64090262","2020-12-18 00:26:42.000000","Y","2020-12-19T09:08:28.983000","66","0.0007938342","43660","CZ-4B DEB","DEBRIS","SMALL","1.00","30123","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64091254","2020-12-18 00:33:28.000000","Y","2020-12-18T19:39:44.055000","4207","","44478","ARIANE 5 DEB (SYLDA)","DEBRIS","LARGE","0.00","22655","ARIANE 42L R/B","ROCKET BODY","LARGE","0.00"
"64169236","2020-12-18 10:29:43.000000","Y","2020-12-18T22:23:49.726000","2686","","7250","WESTAR 1","PAYLOAD","LARGE","0.00","21019","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"64169285","2020-12-18 10:29:58.000000","Y","2020-12-20T03:39:34.562000","4413","","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00","16199","COSMOS 1700","PAYLOAD","LARGE","0.00"
"64169425","2020-12-18 10:29:58.000000","Y","2020-12-20T03:39:34.562000","4413","","16199","COSMOS 1700","PAYLOAD","LARGE","0.00","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00"
"64169619","2020-12-18 10:29:43.000000","Y","2020-12-18T22:23:49.726000","2686","","21019","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","7250","WESTAR 1","PAYLOAD","LARGE","0.00"
"64173187","2020-12-18 09:41:12.000000","Y","2020-12-19T23:16:09.741000","83","0.0007530824","670","TRANSIT 5B-1","PAYLOAD","MEDIUM","5.00","29858","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64173190","2020-12-18 09:41:15.000000","Y","2020-12-21T00:25:49.695000","180","0.0001592687","728","GGSE 1 (GGRS)","PAYLOAD","MEDIUM","5.00","31412","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64173199","2020-12-18 09:41:31.000000","Y","2020-12-20T18:04:36.400000","877","0.001008445","1613","OV1-2","PAYLOAD","MEDIUM","5.00","37770","CZ-2C DEB","DEBRIS","SMALL","1.00"
"64173231","2020-12-18 09:41:11.000000","Y","2020-12-21T01:16:33.177000","40","0.0002634401","4912","THORAD AGENA D DEB","DEBRIS","SMALL","1.00","34997","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64173301","2020-12-18 09:41:25.000000","Y","2020-12-20T15:12:37.286000","398","0.0001050505","10961","COSMOS 1023","PAYLOAD","LARGE","5.00","4735","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"64173356","2020-12-18 09:41:11.000000","Y","2020-12-19T07:04:54.526000","51","0.006684982","14452","METEOR 2-10","PAYLOAD","LARGE","5.00","37924","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64173514","2020-12-18 09:41:11.000000","Y","2020-12-18T17:13:12.955000","37","0.0003212803","20232","COSMOS 2038","PAYLOAD","LARGE","5.00","22186","COSMOS 2215","PAYLOAD","MEDIUM","5.00"
"64173540","2020-12-18 09:41:17.000000","Y","2020-12-19T15:18:15.804000","307","0.0001949615","20788","FENGYUN 1B","PAYLOAD","LARGE","5.00","36332","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"64173562","2020-12-18 09:41:11.000000","Y","2020-12-18T17:13:12.955000","37","0.0003212803","22186","COSMOS 2215","PAYLOAD","MEDIUM","5.00","20232","COSMOS 2038","PAYLOAD","LARGE","5.00"
"64173646","2020-12-18 09:41:25.000000","Y","2020-12-20T09:22:12.291000","399","0.0002126199","25395","FASAT B","PAYLOAD","MEDIUM","5.00","38517","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64173781","2020-12-18 09:41:25.000000","Y","2020-12-20T14:17:23.321000","418","0.0006814392","27664","XSS 10","PAYLOAD","MEDIUM","5.00","34430","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64173861","2020-12-18 09:41:12.000000","Y","2020-12-20T05:39:02.702000","56","0.0001432791","29751","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","42999","METEOR 1-16 DEB","DEBRIS","SMALL","1.00"
"64173863","2020-12-18 09:41:12.000000","Y","2020-12-19T23:16:09.741000","83","0.0007530824","29858","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","670","TRANSIT 5B-1","PAYLOAD","MEDIUM","5.00"
"64173865","2020-12-18 09:41:12.000000","Y","2020-12-19T09:08:28.986000","79","0.0007578279","30123","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","43660","CZ-4B DEB","DEBRIS","SMALL","1.00"
"64173868","2020-12-18 09:41:11.000000","Y","2020-12-19T10:45:43.973000","45","0.0004409421","30578","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","40515","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"64173900","2020-12-18 09:41:13.000000","Y","2020-12-21T04:35:05.573000","94","0.0001520735","31559","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36913","METEOR 2-5 DEB","DEBRIS","SMALL","1.00"
"64173949","2020-12-18 09:41:11.000000","Y","2020-12-20T12:06:53.660000","56","0.0003936855","34086","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00","34685","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64173950","2020-12-18 09:41:11.000000","Y","2020-12-20T12:06:53.660000","56","0.0003936855","34685","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","34086","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"64173955","2020-12-18 09:41:11.000000","Y","2020-12-21T01:16:33.177000","40","0.0002634401","34997","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","4912","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"64173981","2020-12-18 09:41:13.000000","Y","2020-12-21T04:35:05.573000","94","0.0001520735","36913","METEOR 2-5 DEB","DEBRIS","SMALL","1.00","31559","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64174026","2020-12-18 09:41:11.000000","Y","2020-12-19T07:04:54.526000","51","0.006684982","37924","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","14452","METEOR 2-10","PAYLOAD","LARGE","5.00"
"64174263","2020-12-18 09:41:11.000000","Y","2020-12-19T10:45:43.973000","45","0.0004409421","40515","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00","30578","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64174839","2020-12-18 09:41:12.000000","Y","2020-12-20T05:39:02.702000","56","0.0001432791","42999","METEOR 1-16 DEB","DEBRIS","SMALL","1.00","29751","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64175094","2020-12-18 09:41:12.000000","Y","2020-12-19T09:08:28.986000","79","0.0007578279","43660","CZ-4B DEB","DEBRIS","SMALL","1.00","30123","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64234379","2020-12-18 16:49:45.000000","Y","2020-12-19T23:16:09.738000","81","0.0004382437","670","TRANSIT 5B-1","PAYLOAD","MEDIUM","5.00","29858","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64234382","2020-12-18 16:49:48.000000","Y","2020-12-21T00:25:49.695000","192","0.0001665291","728","GGSE 1 (GGRS)","PAYLOAD","MEDIUM","5.00","31412","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64234404","2020-12-18 16:49:54.000000","Y","2020-12-20T18:04:36.383000","620","0.0005811216","1613","OV1-2","PAYLOAD","MEDIUM","5.00","37770","CZ-2C DEB","DEBRIS","SMALL","1.00"
"64234548","2020-12-18 16:49:46.000000","Y","2020-12-18T17:09:57.794000","104","0.0007852061","4822","THORAD AGENA D DEB","DEBRIS","MEDIUM","1.00","29077","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","1.00"
"64234563","2020-12-18 16:49:44.000000","Y","2020-12-21T01:16:33.172000","27","0.0001476898","4912","THORAD AGENA D DEB","DEBRIS","SMALL","1.00","34997","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64234621","2020-12-18 17:29:38.000000","Y","2020-12-18T22:23:49.744000","2767","","7250","WESTAR 1","PAYLOAD","LARGE","0.00","21019","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00"
"64234725","2020-12-18 17:29:52.000000","Y","2020-12-20T03:39:34.657000","4085","","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00","16199","COSMOS 1700","PAYLOAD","LARGE","0.00"
"64234858","2020-12-18 16:49:44.000000","Y","2020-12-19T07:04:54.533000","63","0.004149668","14452","METEOR 2-10","PAYLOAD","LARGE","5.00","37924","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64235005","2020-12-18 17:29:52.000000","Y","2020-12-20T03:39:34.657000","4085","","16199","COSMOS 1700","PAYLOAD","LARGE","0.00","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00"
"64235244","2020-12-18 16:49:44.000000","Y","2020-12-18T17:13:12.956000","34","0.0009462368","20232","COSMOS 2038","PAYLOAD","LARGE","5.00","22186","COSMOS 2215","PAYLOAD","MEDIUM","5.00"
"64235331","2020-12-18 16:49:51.000000","Y","2020-12-19T15:18:15.804000","308","0.0001946627","20788","FENGYUN 1B","PAYLOAD","LARGE","5.00","36332","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"64235349","2020-12-18 17:29:38.000000","Y","2020-12-18T22:23:49.744000","2767","","21019","SL-12 R/B(2)","ROCKET BODY","LARGE","0.00","7250","WESTAR 1","PAYLOAD","LARGE","0.00"
"64235373","2020-12-18 16:49:46.000000","Y","2020-12-20T11:51:27.255000","104","0.0005679262","21529","SCOUT G-1 DEB","DEBRIS","SMALL","1.00","27760","SL-16 DEB","DEBRIS","SMALL","1.00"
"64235444","2020-12-18 16:49:44.000000","Y","2020-12-18T17:13:12.956000","34","0.0009462368","22186","COSMOS 2215","PAYLOAD","MEDIUM","5.00","20232","COSMOS 2038","PAYLOAD","LARGE","5.00"
"64235906","2020-12-18 16:49:52.000000","Y","2020-12-20T09:22:12.290000","391","0.0002453678","25395","FASAT B","PAYLOAD","MEDIUM","5.00","38517","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64236336","2020-12-18 16:49:52.000000","Y","2020-12-20T14:17:23.321000","351","0.0006538432","27664","XSS 10","PAYLOAD","MEDIUM","5.00","34430","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64236377","2020-12-18 16:49:46.000000","Y","2020-12-20T11:51:27.255000","104","0.0005679262","27760","SL-16 DEB","DEBRIS","SMALL","1.00","21529","SCOUT G-1 DEB","DEBRIS","SMALL","1.00"
"64236629","2020-12-18 16:49:46.000000","Y","2020-12-18T17:09:57.794000","104","0.0007852061","29077","DMSP 5D-2 F11 DEB","DEBRIS","SMALL","1.00","4822","THORAD AGENA D DEB","DEBRIS","MEDIUM","1.00"
"64236775","2020-12-18 16:49:45.000000","Y","2020-12-19T23:16:09.738000","81","0.0004382437","29858","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","670","TRANSIT 5B-1","PAYLOAD","MEDIUM","5.00"
"64236781","2020-12-18 16:49:47.000000","Y","2020-12-19T10:45:43.997000","134","0.0004741757","30578","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","40515","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"64236814","2020-12-18 16:49:46.000000","Y","2020-12-21T04:35:05.555000","93","0.0001534691","31559","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36913","METEOR 2-5 DEB","DEBRIS","SMALL","1.00"
"64236819","2020-12-18 16:49:44.000000","Y","2020-12-21T15:46:43.376000","63","0.0004090337","31620","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","38533","METEOR 1-27 DEB","DEBRIS","SMALL","1.00"
"64237092","2020-12-18 16:49:44.000000","Y","2020-12-20T12:06:53.688000","35","0.0006285531","34086","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00","34685","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64237205","2020-12-18 16:49:44.000000","Y","2020-12-20T12:06:53.688000","35","0.0006285531","34685","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","34086","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"64237226","2020-12-18 16:49:44.000000","Y","2020-12-21T01:16:33.172000","27","0.0001476898","34997","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","4912","THORAD AGENA D DEB","DEBRIS","SMALL","1.00"
"64237369","2020-12-18 16:49:46.000000","Y","2020-12-21T04:35:05.555000","93","0.0001534691","36913","METEOR 2-5 DEB","DEBRIS","SMALL","1.00","31559","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64237535","2020-12-18 16:49:44.000000","Y","2020-12-19T07:04:54.533000","63","0.004149668","37924","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","14452","METEOR 2-10","PAYLOAD","LARGE","5.00"
"64237586","2020-12-18 16:49:44.000000","Y","2020-12-21T15:46:43.376000","63","0.0004090337","38533","METEOR 1-27 DEB","DEBRIS","SMALL","1.00","31620","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64284707","2020-12-18 23:50:21.000000","Y","2020-12-19T23:16:09.729000","82","0.0004067087","670","TRANSIT 5B-1","PAYLOAD","MEDIUM","5.00","29858","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64284710","2020-12-18 23:50:23.000000","Y","2020-12-21T00:25:49.689000","185","0.0002101574","728","GGSE 1 (GGRS)","PAYLOAD","MEDIUM","5.00","31412","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64284729","2020-12-18 23:50:31.000000","Y","2020-12-20T18:04:36.402000","777","0.0008814809","1613","OV1-2","PAYLOAD","MEDIUM","5.00","37770","CZ-2C DEB","DEBRIS","SMALL","1.00"
"64285018","2020-12-19 00:06:24.000000","Y","2020-12-20T03:39:34.657000","4085","","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00","16199","COSMOS 1700","PAYLOAD","LARGE","0.00"
"64285148","2020-12-18 23:50:31.000000","Y","2020-12-19T07:04:54.533000","63","0.004081931","14452","METEOR 2-10","PAYLOAD","LARGE","5.00","37924","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64285282","2020-12-19 00:06:21.000000","Y","2020-12-20T03:39:34.657000","4085","","16199","COSMOS 1700","PAYLOAD","LARGE","0.00","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00"
"64285588","2020-12-18 23:50:29.000000","Y","2020-12-19T15:18:15.803000","308","0.0001957531","20788","FENGYUN 1B","PAYLOAD","LARGE","5.00","36332","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"64286136","2020-12-18 23:50:32.000000","Y","2020-12-20T09:22:12.287000","406","0.0002467146","25395","FASAT B","PAYLOAD","MEDIUM","5.00","38517","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64286500","2020-12-18 23:50:21.000000","Y","2020-12-21T19:00:40.846000","515","0.001241326","27600","MICRO LABSAT","PAYLOAD","MEDIUM","5.00","29969","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64286541","2020-12-18 23:50:26.000000","Y","2020-12-20T14:17:23.319000","366","0.0002190358","27664","XSS 10","PAYLOAD","MEDIUM","5.00","34430","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64286947","2020-12-18 23:50:16.000000","Y","2020-12-19T23:16:09.729000","82","0.0004067087","29858","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","670","TRANSIT 5B-1","PAYLOAD","MEDIUM","5.00"
"64286951","2020-12-18 23:50:33.000000","Y","2020-12-19T10:45:43.990000","110","0.0005821172","30578","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","40515","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00"
"64286953","2020-12-18 23:50:32.000000","Y","2020-12-21T08:05:41.523000","56","0.0001005375","30765","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","38299","CZ-2D DEB","DEBRIS","SMALL","1.00"
"64286987","2020-12-18 23:50:32.000000","Y","2020-12-21T15:46:43.365000","64","0.0003501637","31620","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","38533","METEOR 1-27 DEB","DEBRIS","SMALL","1.00"
"64287231","2020-12-18 23:50:26.000000","Y","2020-12-20T12:06:53.679000","80","0.0008399671","34086","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00","34685","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64287337","2020-12-18 23:50:26.000000","Y","2020-12-20T12:06:53.679000","80","0.0008399671","34685","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","34086","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"64287635","2020-12-18 23:50:17.000000","Y","2020-12-19T07:04:54.533000","63","0.004081931","37924","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","14452","METEOR 2-10","PAYLOAD","LARGE","5.00"
"64287732","2020-12-18 23:50:22.000000","Y","2020-12-21T08:05:41.523000","56","0.0001005375","38299","CZ-2D DEB","DEBRIS","SMALL","1.00","30765","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64287738","2020-12-18 23:50:24.000000","Y","2020-12-21T15:46:43.365000","64","0.0003501637","38533","METEOR 1-27 DEB","DEBRIS","SMALL","1.00","31620","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64288164","2020-12-18 23:50:22.000000","Y","2020-12-19T10:45:43.990000","110","0.0005821172","40515","DMSP 5D-2 F13 DEB","DEBRIS","SMALL","1.00","30578","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64356154","2020-12-19 11:50:02.000000","Y","2020-12-21T00:25:49.697000","169","0.0002189283","728","GGSE 1 (GGRS)","PAYLOAD","MEDIUM","5.00","31412","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64356310","2020-12-19 11:49:57.000000","Y","2020-12-21T01:16:33.168000","29","0.0001542637","4912","THORAD AGENA D DEB","DEBRIS","SMALL","1.00","34997","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64356450","2020-12-19 11:53:43.000000","Y","2020-12-20T03:39:34.641000","4026","","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00","16199","COSMOS 1700","PAYLOAD","LARGE","0.00"
"64356697","2020-12-19 11:53:43.000000","Y","2020-12-20T03:39:34.641000","4026","","16199","COSMOS 1700","PAYLOAD","LARGE","0.00","12309","ESIAFI 1 (COMSTAR 4)","PAYLOAD","LARGE","0.00"
"64356771","2020-12-19 11:50:08.000000","Y","2020-12-21T17:16:02.726000","755","0.0005359732","18421","COSMOS 1892","PAYLOAD","LARGE","5.00","35293","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"64356799","2020-12-19 11:49:59.000000","Y","2020-12-21T20:28:35.002000","95","0.0001099916","19039","SL-8 R/B","ROCKET BODY","LARGE","3.00","38233","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"64356996","2020-12-19 11:50:04.000000","Y","2020-12-19T15:18:15.804000","307","0.0001953553","20788","FENGYUN 1B","PAYLOAD","LARGE","5.00","36332","METEOR 2-8 DEB","DEBRIS","SMALL","1.00"
"64357033","2020-12-19 11:49:58.000000","Y","2020-12-20T11:51:27.267000","85","0.000449862","21529","SCOUT G-1 DEB","DEBRIS","SMALL","1.00","27760","SL-16 DEB","DEBRIS","SMALL","1.00"
"64357483","2020-12-19 11:49:59.000000","Y","2020-12-20T17:38:49.047000","102","0.0001619956","25320","IRIDIUM 71","PAYLOAD","LARGE","5.00","38232","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00"
"64357488","2020-12-19 11:50:06.000000","Y","2020-12-20T06:12:48.250000","461","0.0001611885","25394","RESURS O1-N4","PAYLOAD","LARGE","5.00","37022","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64357491","2020-12-19 11:50:05.000000","Y","2020-12-20T09:22:12.295000","370","0.0002882384","25395","FASAT B","PAYLOAD","MEDIUM","5.00","38517","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64357673","2020-12-19 11:49:59.000000","Y","2020-12-20T09:12:47.630000","97","0.0001194853","26150","CZ-4 DEB","DEBRIS","SMALL","1.00","81615","UNKNOWN","UNKNOWN","","3.00"
"64357887","2020-12-19 11:50:07.000000","Y","2020-12-21T19:00:40.854000","627","0.0003407677","27600","MICRO LABSAT","PAYLOAD","MEDIUM","5.00","29969","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64357951","2020-12-19 11:49:58.000000","Y","2020-12-20T11:51:27.267000","85","0.000449862","27760","SL-16 DEB","DEBRIS","SMALL","1.00","21529","SCOUT G-1 DEB","DEBRIS","SMALL","1.00"
"64358476","2020-12-19 11:49:59.000000","Y","2020-12-21T01:20:13.903000","101","0.0003118102","30758","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","36200","FENGYUN 1C DEB","DEBRIS","SMALL","1.00"
"64358477","2020-12-19 11:49:58.000000","Y","2020-12-21T08:05:41.549000","77","0.0002094292","30765","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","38299","CZ-2D DEB","DEBRIS","SMALL","1.00"
"64358596","2020-12-19 11:49:57.000000","Y","2020-12-21T15:46:43.428000","44","0.0008401731","31620","FENGYUN 1C DEB","DEBRIS","SMALL","1.00","38533","METEOR 1-27 DEB","DEBRIS","SMALL","1.00"
"64359263","2020-12-19 11:49:57.000000","Y","2020-12-21T20:42:26.385000","54","0.0001344595","34006","COSMOS 2251 DEB","DEBRIS","SMALL","1.00","38060","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
"64359264","2020-12-19 11:49:57.000000","Y","2020-12-20T12:06:53.715000","57","0.001446996","34086","IRIDIUM 33 DEB","DEBRIS","SMALL","1.00","34685","COSMOS 2251 DEB","DEBRIS","SMALL","1.00"
